#OTU ID,SRR30326224,SRR30326225,SRR30326226,SRR30326227,SRR30326228,SRR30326229
94f26155766e3dc8a81e4f6065d16d62,0.0,0.0,0.0,10.0,0.0,0.0
9c856bcbf19f32932c0c4994f53a9424,0.0,0.0,0.0,0.0,0.0,3.0
9f4037418a792a4ec20d9a9063223066,3.0,0.0,0.0,0.0,0.0,0.0
76ef42573e09349beb13a3f4b892f84f,10.0,0.0,0.0,0.0,0.0,0.0
d7d8fb6c52d5cb829689b96416baba28,40.0,0.0,0.0,0.0,0.0,0.0
92f35debf088a682da885c94fe724efb,0.0,0.0,0.0,77.0,0.0,0.0
7a80f8d6893c18f1084285e46695fb94,0.0,0.0,30.0,0.0,0.0,0.0
2561630aa3387270fa8a05df74f64dd1,0.0,0.0,0.0,3.0,0.0,0.0
e65997b636560bd3f3199290f349f406,0.0,0.0,0.0,3.0,0.0,0.0
e01e3d39b1f879596567045b590c262c,0.0,0.0,0.0,2.0,0.0,0.0
5dc09fa055cd6b1595215888d3fba91d,0.0,0.0,0.0,12.0,0.0,0.0
4f6c9102936807229f4e2e8f1317e2ae,0.0,0.0,2.0,0.0,0.0,0.0
2cacf91427bcf3de7630258f491b0986,0.0,0.0,0.0,20.0,0.0,0.0
9f4e632841a03913952d0b584d19bbab,0.0,0.0,0.0,6.0,0.0,0.0
f38efc4940d18fa9bc5cf61cf6078884,5.0,0.0,0.0,0.0,0.0,0.0
db827e96526d442d4843782b99cf0731,0.0,0.0,2.0,0.0,0.0,0.0
075be17bc94cef3199e78ee97800dbe7,0.0,6.0,0.0,0.0,0.0,0.0
c5fb891140652ba69bc1187e160082bf,0.0,0.0,0.0,0.0,3.0,0.0
fef374b969ca3eb0791bfbb22fa57f6d,0.0,0.0,0.0,12.0,0.0,0.0
05f98c707987461c28f6050989be9264,0.0,0.0,0.0,3.0,0.0,0.0
41d668476ae0274620748f9363d8d022,0.0,3.0,0.0,0.0,0.0,0.0
63b77cc84a8b56515d2a69539c3e9f13,0.0,0.0,0.0,2.0,0.0,0.0
c81eea8ca9ea9248a3ecf4e9c62555a9,15.0,0.0,0.0,0.0,0.0,0.0
2110be743036f7018a456f5bd3aed57c,0.0,0.0,91.0,0.0,0.0,0.0
767eeb22d469c32b9585d450859f9ace,0.0,0.0,3.0,0.0,0.0,0.0
4a4931248f9aa5a87056c2aec5ad7f5f,0.0,121.0,0.0,0.0,0.0,0.0
23a2c22d9c34e5e46f092100e609fd92,0.0,0.0,0.0,0.0,3.0,0.0
5f6863ec6dfa1d340001a1e5fb9d5521,0.0,65.0,0.0,0.0,0.0,0.0
87fe8dd5217c9f8dd33c0ffb5705716c,0.0,0.0,0.0,0.0,8.0,0.0
f041e89833862a4cc513538cbe5d594b,0.0,0.0,1.0,0.0,0.0,0.0
677d15e4edf55e6d228c8b30cea43cd8,2.0,0.0,0.0,0.0,0.0,0.0
b93bd3ea325ed7837696a1eebb53f4de,14.0,0.0,0.0,0.0,0.0,0.0
e334e14b0820a76a4325819ac59d147a,2.0,0.0,0.0,0.0,0.0,0.0
2695b6e17ff6487ff5a17c78810691cb,88.0,224.0,0.0,0.0,154.0,0.0
c163621a723e323612fdcb04ad31107b,0.0,4.0,0.0,0.0,0.0,0.0
5e7944483e831fbf2955adbdf8d7ce58,0.0,0.0,4.0,0.0,0.0,0.0
a33d05709e69b816fda28b75fe885177,0.0,2.0,0.0,0.0,0.0,0.0
40da03280171db6f7ad75b760f298870,0.0,0.0,0.0,0.0,10.0,0.0
5d7dd9e5ac89aca1374efe8cd46e981c,0.0,0.0,86.0,0.0,0.0,0.0
479107c6c92d2b45086b71bba654f8cb,0.0,0.0,0.0,0.0,0.0,3.0
a45b9efee3d870dbb372131ec65fab4d,0.0,19.0,0.0,0.0,0.0,0.0
354839e483f45ed543b90ea4a556ff58,57.0,0.0,0.0,0.0,0.0,0.0
453fc5aee7d38fb9f9f9f9467e574d46,0.0,0.0,2.0,0.0,0.0,0.0
7cd8314a6bf4b31b85e45d888ae60bac,2.0,0.0,0.0,0.0,0.0,0.0
a1972cb1ab763c6961b991856a93ecb3,0.0,0.0,0.0,0.0,2.0,0.0
a0f68d791f0dd85499378b503dfd7354,3.0,0.0,0.0,0.0,0.0,0.0
58c753cf3d30fc1e546f8aa8424f45b7,0.0,0.0,0.0,30.0,0.0,0.0
a80eea4c5e935adf72412e3c1c5d4613,40.0,0.0,0.0,0.0,0.0,0.0
c41973d8fee287f8d6f8c0bf33bf7785,0.0,0.0,0.0,2.0,0.0,0.0
a704a472422856e170b5fe89ea9a0a59,9.0,0.0,0.0,0.0,0.0,0.0
6d65731375044fd1603568f1d94fc0fb,0.0,0.0,8.0,0.0,0.0,0.0
00ceb2b19098628bd36e02272572745f,0.0,0.0,0.0,0.0,0.0,60.0
b56f1eeaf17da11660d742fce5744884,0.0,0.0,32.0,0.0,0.0,0.0
ed3da815ce8fa59443658a5e31991481,0.0,0.0,0.0,2.0,0.0,0.0
17820d1138fab0909931933dfbb2bac4,0.0,0.0,0.0,2.0,0.0,0.0
4d5d0f71e8fbba20810a8887f8b0752e,0.0,0.0,0.0,1.0,0.0,0.0
300c0307fbd5bdef18d15fa36ebf6372,0.0,0.0,0.0,8.0,0.0,0.0
b199149cc4954704cf0ef1e60860294f,0.0,0.0,0.0,0.0,0.0,74.0
96c5f81bf8ee4434a544d5478af8530d,0.0,0.0,0.0,0.0,42.0,0.0
53a750d50b020de31c24121d08abd999,36.0,0.0,0.0,0.0,0.0,0.0
e48fcd7a8f1d551133129967ed2c7dda,0.0,0.0,0.0,0.0,287.0,0.0
f8368df1e1e8a0edba373f2cfc36880b,0.0,0.0,2.0,0.0,0.0,0.0
ac2ed6997e2cf8da4a865cd536fcd22a,0.0,0.0,0.0,0.0,6242.0,2811.0
cad0cb715748a0c3f114456d118a3aef,0.0,0.0,0.0,0.0,8.0,0.0
12b9b62318e78524c38f7fe08290bf6e,0.0,4.0,0.0,0.0,0.0,0.0
2c5e28e0bb6d4f4f458e0996700b0db6,0.0,0.0,3.0,0.0,0.0,0.0
f907901f0450ab1126810f19cf6a3620,0.0,0.0,0.0,0.0,4.0,0.0
a66672acd4c8183c8747fb05ec2f8709,0.0,0.0,3.0,0.0,0.0,0.0
734386d3bbe81ed1b8b73ca1cb5d153d,0.0,1.0,0.0,0.0,0.0,0.0
6ec96f26ca825d6bab73ca9ae0a5c6ef,0.0,0.0,0.0,2.0,0.0,0.0
7411e5bf7145ec583497b28031760c46,0.0,0.0,3.0,0.0,0.0,0.0
a4d6cf579da55d26ad6fbe7ba15d4af4,0.0,0.0,11.0,0.0,0.0,0.0
c2946d6062dd60fc2c4a731a1c330eff,0.0,0.0,0.0,0.0,0.0,97.0
05a114cadf1a7f522252d9ed3e8f52c1,0.0,0.0,0.0,0.0,0.0,7.0
5d9724db3018c979c0d7a3e36c9190ba,0.0,0.0,0.0,45.0,0.0,0.0
55d2cef506b46c2b070d527b5747134d,0.0,0.0,4.0,0.0,0.0,0.0
7f8fe478d68fcf2858a9241d5c6e4ec6,0.0,0.0,0.0,0.0,3.0,0.0
67c2b120f9c669ee49fe10ec64913790,8.0,0.0,0.0,0.0,0.0,0.0
00c8e5cefebfd0e00c39eb8cca8075ef,0.0,0.0,0.0,4.0,0.0,0.0
3f598b0e3eac47a9a022207d8a80ad4a,0.0,0.0,0.0,0.0,2.0,0.0
6dc426fb6c9cbee38f25ee80b661a00e,0.0,0.0,0.0,59.0,0.0,0.0
4d1d75bce319dafc026d0668414a09bf,0.0,0.0,0.0,0.0,10.0,0.0
ba44e4aa587fd1f402fdd89af9eb7930,0.0,0.0,16.0,0.0,0.0,0.0
dd48fc2c418f2bec4e84c4f99751df87,0.0,0.0,0.0,2.0,0.0,0.0
51660a6d6aaf8b291b3a4d71d9066748,2.0,0.0,0.0,0.0,0.0,0.0
4334939ece67779c34064489a7367be5,0.0,0.0,0.0,2.0,0.0,0.0
1e295e07f2a53fed993db4b2bc775220,0.0,0.0,0.0,26.0,0.0,0.0
8c29487523b0ed164bca13f933f4f9d0,0.0,2.0,0.0,0.0,0.0,0.0
7e5c36411e75da0e14416b71e1c2b4d8,0.0,0.0,1.0,0.0,0.0,0.0
787ea06a1635545b318e4ba08ccb71cd,2.0,0.0,0.0,0.0,0.0,0.0
ade561ccf09bf57797ca60123e8ab176,0.0,0.0,0.0,36.0,0.0,0.0
a01457f3a614c7f263bd50e31dec9f5e,0.0,0.0,0.0,5.0,0.0,0.0
740ba91190adb405ee5e79d864dcee53,31.0,0.0,0.0,0.0,0.0,0.0
04a14c9cb66abf6788eb93feb009a1ca,0.0,9.0,0.0,0.0,0.0,0.0
257d90cfd71219e425538f36458ec3aa,0.0,0.0,0.0,0.0,15.0,0.0
8191fbc15160c054ab40332d0cb5ff65,7.0,0.0,0.0,0.0,0.0,0.0
e80abf2fba8eb7af48f372246f8bbe58,3.0,0.0,0.0,0.0,0.0,0.0
777260fa1ef6a771085113b7b0b2661a,0.0,0.0,0.0,0.0,0.0,2.0
bd064755e46cc98ca5f0b50bdc3d8757,0.0,0.0,0.0,0.0,0.0,3.0
9b4fbeabf5ab80b01d7cdc2515b2859a,0.0,0.0,0.0,39.0,0.0,0.0
533ffcadad578b2992af9fe65a6214d8,0.0,3.0,0.0,0.0,0.0,0.0
a821e386d4c81914b6fd507d007f7ff8,0.0,0.0,0.0,0.0,0.0,8.0
46946d6e21d10ba241fcd57512891705,0.0,19.0,0.0,0.0,0.0,0.0
fe831996bca667ed6755470de9c425a5,0.0,0.0,0.0,0.0,0.0,138.0
e1a697c14c4307427f5f22a221c5d6f0,0.0,0.0,0.0,0.0,48.0,0.0
b406469ae82d3928f4cadd7cce3eb3ad,0.0,38.0,0.0,0.0,0.0,0.0
e8c53f19ded3b2ba87ab3910c0b1d08f,0.0,0.0,0.0,0.0,0.0,4.0
5e9d43df0f9b7cc05c055ee5c5e095c1,0.0,0.0,0.0,2.0,0.0,0.0
db50a5a204f171a7bd2110bb68eba883,3.0,0.0,0.0,0.0,0.0,0.0
160f05f13125a28bc5d5fc6c1e701813,0.0,0.0,0.0,3.0,0.0,0.0
30965cc0a6cb4fd4cf987b4a764d6b22,0.0,0.0,0.0,0.0,1.0,0.0
e8377baa5090ddfb3c13eeebc716cab4,0.0,0.0,0.0,0.0,0.0,14.0
6d33dcafa8d649de677b102e00e4e65f,0.0,0.0,0.0,0.0,3.0,0.0
4f167575f622d7af49ceedd89b30ee3b,0.0,0.0,31.0,0.0,0.0,0.0
d147b99d96af626207097fb12faad9e2,0.0,0.0,0.0,0.0,0.0,2.0
3ff1d4d7171bdb2b832781f92e15a4f5,0.0,19.0,0.0,0.0,0.0,0.0
d1a6cde94ee928875e3f0d9c309c16b2,0.0,0.0,0.0,3.0,0.0,0.0
621311e5bb96b1b37dc2dc2663bcbf50,0.0,22.0,0.0,0.0,0.0,0.0
cf53ae204d13475e37956614004fe5cc,0.0,0.0,0.0,0.0,0.0,3.0
759be615281cc74c4aa09ebeb1f7642b,0.0,0.0,0.0,0.0,2.0,0.0
533a311c86d1dc5ab24de52900ec5bd1,0.0,0.0,0.0,0.0,0.0,2.0
b5c2cc2748810f0a35699a13f665a58e,0.0,0.0,36.0,0.0,0.0,0.0
517c49c88b0c026acecb55487a8b368d,0.0,0.0,0.0,0.0,0.0,4.0
9273a0c0205b6973be369c81f5fd0ca3,0.0,0.0,0.0,0.0,0.0,2.0
a3da5abddd145b3e71f92d8a4f42225f,0.0,0.0,0.0,0.0,3.0,0.0
91152f9f52d23ec4839a8932afac8129,0.0,0.0,0.0,0.0,10.0,0.0
49962b9bc9386239949587108c0cd8aa,0.0,0.0,0.0,25.0,0.0,0.0
68c5a7eb8c70a594c70f979f86324692,0.0,0.0,0.0,8.0,0.0,0.0
7b99c77c5173a0c9fe0ee796b759ebc1,0.0,0.0,0.0,0.0,0.0,2.0
d02fd993ab03ef5732da55248127ccec,10.0,0.0,0.0,0.0,0.0,0.0
024fdea1c9893428a41e639a84d52bbd,0.0,0.0,3.0,0.0,0.0,0.0
ec05e76da712f1f405f22e36181d61ae,0.0,0.0,81.0,0.0,0.0,0.0
89dc340996a7197ceb4ef77be5bef47c,0.0,0.0,0.0,0.0,3.0,0.0
6328ab243e49671b42b9f69b5e572d46,3.0,0.0,0.0,0.0,0.0,0.0
0a4c74911787c51dc2c2cc6356af0e69,0.0,0.0,0.0,0.0,0.0,6.0
b56bd0de521679bf511fc141934b82e3,0.0,0.0,0.0,0.0,0.0,24.0
2c6fb69e72c07799a8ded5e033114d60,3.0,0.0,0.0,0.0,0.0,0.0
d58303e86a91f24718ff547a33274062,0.0,0.0,30.0,0.0,0.0,0.0
dbdb4e5b5fbf91419b4c5c7b926bffa3,0.0,0.0,2.0,0.0,0.0,0.0
6744db8ffa20014b45347c3dbb6e3f4c,3.0,0.0,0.0,0.0,0.0,0.0
126e8bff2270628ae559f5b299700100,2.0,0.0,0.0,0.0,0.0,0.0
00fe078ac9b49ef966782d6d05a8ae1e,0.0,0.0,0.0,11.0,0.0,0.0
f44ef4832f2d02d951e03fc53c0583e8,0.0,0.0,6.0,0.0,0.0,0.0
137de9316932e162d4f352e8089991e1,0.0,0.0,0.0,0.0,0.0,9.0
07541dca3d67bbe599d1187707d53661,0.0,0.0,16.0,0.0,0.0,0.0
05a6e6a09cef590b61aab86066bd9ffc,0.0,0.0,0.0,46.0,0.0,0.0
c68b05865780f78565201e5404825cfa,0.0,0.0,0.0,0.0,16.0,0.0
e6aebd30145e7de17b5bcd1419d4159b,0.0,0.0,0.0,0.0,0.0,3.0
2ef7119e3e1367a5afb372016f57defe,0.0,0.0,0.0,6.0,0.0,0.0
f6f333cb4ff1d1d0dbfe7814963a1ed4,0.0,2.0,0.0,0.0,0.0,0.0
56a00a812de031226066ae379eb848be,115.0,26.0,1837.0,105.0,173.0,78.0
18302a5bb828eddf9f8613941f48c477,0.0,0.0,0.0,0.0,0.0,2.0
f8e4803e4bbe7e4c65f3cb10190cd79d,0.0,0.0,38.0,0.0,0.0,0.0
0ccda9edeed8f376053d925210cc51e8,47.0,0.0,0.0,0.0,0.0,0.0
2d862ecae649d9ff857ba9de6a5cc8c1,2.0,0.0,0.0,0.0,0.0,0.0
9723de725187d5e20cc53b526af0de94,0.0,0.0,0.0,41.0,0.0,0.0
a69f4eacfa2c8937a7128c72a3b2d8a3,3.0,0.0,0.0,0.0,0.0,0.0
7a67950716a1a46c34ae51642afe34cd,0.0,0.0,13.0,0.0,0.0,0.0
c91a4e1514f799c88d20c25db12b362e,0.0,0.0,5.0,0.0,0.0,0.0
584809cdde60560254c122121876014e,0.0,530.0,0.0,0.0,0.0,0.0
ab078d4dd2dbf4095fb7d1ca1cfe8125,0.0,0.0,0.0,0.0,0.0,3.0
e71f65e4b45f9197a41e4cf3c09d5b1d,0.0,0.0,3.0,0.0,0.0,0.0
9423e46c28c1ff9f9e2eea6890491819,0.0,0.0,0.0,53.0,0.0,0.0
58fe1b0c3351e9023fa3e5b13f7ffe36,0.0,0.0,4.0,0.0,0.0,0.0
7480cd06f324692ce638163571ca0ad3,13.0,0.0,0.0,0.0,0.0,0.0
aafd62fc601fbe5881b4284d5e61a0ae,0.0,113.0,0.0,0.0,0.0,0.0
063df7b3cb9e449d8da1c715ffb27b04,0.0,35.0,0.0,0.0,0.0,0.0
b0d4db4245db69d4bbead88c586436cd,0.0,0.0,0.0,0.0,0.0,8.0
962fe9f98e0e1992363225caf272994f,0.0,0.0,0.0,35.0,0.0,0.0
d914decc6bf924f903390247a33663fd,85.0,0.0,0.0,0.0,0.0,0.0
5248b66130b4afc054a30cd28f39eddc,0.0,0.0,0.0,448.0,0.0,0.0
f81b8f0dcc60aacb9c1919c1490d072b,0.0,0.0,7.0,0.0,0.0,0.0
9c8417e25f1291179b14ea5e9bffbe85,0.0,7.0,0.0,0.0,0.0,0.0
23f5e5a1434864a31c6d6fd75dcec802,0.0,3.0,0.0,0.0,0.0,0.0
f2cace26b725a7a33d720d29ecd5094b,25.0,0.0,0.0,0.0,0.0,0.0
9f553826c0c10bc01bca5478a7a33296,0.0,0.0,125.0,0.0,0.0,0.0
00cd632c0ad54ee240728cce57c4b52f,0.0,0.0,0.0,0.0,0.0,4.0
c9d71158fc0ec7dcc49d558a90591569,3.0,0.0,0.0,0.0,0.0,0.0
14ecbcb404cedf14e6deae29cb8e1ae5,0.0,0.0,11.0,0.0,0.0,0.0
d570c516aa3e63bd83ea739ea0699cf9,0.0,0.0,5.0,0.0,0.0,0.0
3dd2a332b03d5bca2a4927c11254847b,0.0,0.0,2.0,0.0,0.0,0.0
b63d1bc9232fb7a1cc7d3dbe01c3e33b,0.0,0.0,102.0,0.0,0.0,0.0
d73dde9c21986adc101c9c10e91bbfc4,118.0,27.0,0.0,187.0,2150.0,207.0
4d32be05764b3b0f87d34bfa427f0bb3,0.0,0.0,0.0,0.0,3.0,0.0
44b2c1bfdb11f4c21915ab37f18eae4e,0.0,2.0,0.0,0.0,0.0,0.0
c98f254635e26d96f67d31db2725d57e,0.0,0.0,12.0,0.0,0.0,0.0
4e618537de41a12cbe6376208addab7e,0.0,0.0,0.0,0.0,0.0,291.0
97980666d2b7e5de23ddcb1348ee075a,0.0,0.0,0.0,4.0,0.0,0.0
937826762c1a8d5bcd319f0c921e49eb,0.0,0.0,77.0,0.0,0.0,0.0
356c7873b58e37fb5ce4594c9e9a7ade,3.0,0.0,0.0,0.0,0.0,0.0
ccf776171c8a918456544046bbed26f4,1.0,0.0,0.0,0.0,0.0,0.0
c3ab6e156d399016e56101f28835870b,0.0,0.0,0.0,0.0,0.0,2.0
9622d16775330d8dfb2b681cc8b96774,0.0,0.0,0.0,25.0,0.0,0.0
d113f4c479afb744f928512cd4498264,0.0,2.0,0.0,0.0,0.0,0.0
b61c95c13e6729ec0b5af33a303603b3,0.0,0.0,0.0,18.0,0.0,0.0
1016adb72b5b7a40530058143eb1ae1e,0.0,0.0,0.0,0.0,0.0,3.0
f025eecada8a064f5976da3a15766a5f,0.0,0.0,3.0,0.0,0.0,0.0
b07d016f4a7b936cf55f77c938085770,0.0,0.0,159.0,0.0,0.0,0.0
746ff9acade13041be3df4b4e5f9044d,2.0,0.0,0.0,0.0,0.0,0.0
7bab78e6f3c1c15f2be8ded1c01c7f4a,6.0,0.0,0.0,0.0,0.0,0.0
828cdf3b9a2ab21874a4f4426f947d63,0.0,69.0,0.0,0.0,0.0,0.0
0fe4057572378f1b955f82aca215c493,0.0,0.0,0.0,0.0,0.0,24.0
522711955ab6bab282115005b9069d2b,0.0,0.0,0.0,0.0,0.0,17.0
b13ff8bd6c4679a7f99c88eeb40d71c3,9.0,0.0,0.0,0.0,0.0,0.0
a92607b4760c2518ec5ccbd33b1c40a4,41.0,0.0,0.0,0.0,0.0,0.0
c923df9102126f220057b957f31bdfba,0.0,0.0,0.0,0.0,0.0,9.0
45d56db2357c9714fd8fafb84a6ad758,0.0,0.0,0.0,7.0,0.0,0.0
4017e126d900869fcba76dc0b575ed77,0.0,0.0,0.0,0.0,3.0,0.0
9676e57c2b5051455954ddf0cdf8197c,0.0,0.0,3.0,0.0,0.0,0.0
f19431af5f382c05f6797bdf4390a7d4,0.0,0.0,3.0,0.0,0.0,0.0
5e287c52b56237a8fc7fc969469a49d8,0.0,0.0,2.0,0.0,0.0,0.0
6b0c4e40f7ee6751cb1f890b650cd8ca,0.0,0.0,21.0,0.0,0.0,0.0
1e4a00508fc428887dbdfd605f8595fb,66.0,42.0,0.0,0.0,64.0,175.0
d84de261970fdf89b4e5213ca37f1be7,0.0,0.0,277.0,0.0,160.0,0.0
6a04abc3166f3848ba4b9dd95dd2e466,0.0,0.0,0.0,0.0,11.0,0.0
9f08d53cc07be4316ac3aeba37956605,2.0,0.0,0.0,0.0,0.0,0.0
6be642e31124383f871955d9da336d05,0.0,0.0,0.0,4.0,0.0,0.0
94437269ebfa18b98bb511e7eeeef7ec,0.0,340.0,0.0,0.0,0.0,0.0
61e70c8975bc505bbc0d540c227d4f57,0.0,0.0,0.0,0.0,0.0,2.0
5734b78511fa887121ca241212c84bc3,0.0,0.0,0.0,310.0,0.0,0.0
580cdc2d1dd0986c8ec968ed202a5420,0.0,0.0,0.0,0.0,3.0,0.0
2df467854825903b0288ee9c6a7430af,0.0,0.0,0.0,0.0,0.0,25.0
88ca8c296b217bd4a815efa465a5c644,0.0,0.0,2.0,0.0,0.0,0.0
aba4e8b9fbb5a0ff4ee0e579c97fc37f,0.0,0.0,0.0,0.0,0.0,3.0
f64ec457d3f9eabd2dbadf9f337ce488,0.0,0.0,0.0,2.0,0.0,0.0
30b970510f1427ed6a87ff8068edea2b,0.0,0.0,0.0,0.0,0.0,3.0
9f1be9d4f97549845df212497fd7f2f1,0.0,0.0,4.0,0.0,0.0,0.0
cf6b8310373dd1173d80a747e77bf407,0.0,0.0,0.0,0.0,0.0,6.0
51d93ba31b4ed0685eb8c2b51cd70d76,0.0,0.0,2.0,0.0,0.0,0.0
92691a0672106fbb23678bd628472c33,0.0,0.0,235.0,0.0,0.0,0.0
58b5ce82889e7d133a8e79d1ee1454b4,0.0,0.0,0.0,0.0,4.0,0.0
95337e3f014384405eb6f09e88f8714c,0.0,2.0,0.0,0.0,0.0,0.0
776906161d0957963775fac81191f23b,14.0,0.0,0.0,0.0,0.0,0.0
152dd1003226d206679968561a7f0d85,0.0,0.0,0.0,0.0,4.0,0.0
7cd21300815b8bbe116426c296ec75cf,0.0,0.0,0.0,0.0,0.0,5.0
32833667d566c28955bdb4592619d565,0.0,0.0,0.0,0.0,0.0,76.0
5e2f31f196bf778b37dd84c472be1fbf,0.0,0.0,0.0,0.0,0.0,4.0
b8b13a391bb642a91d6e62c9b6d610f5,0.0,3.0,0.0,0.0,0.0,0.0
022065a32e96f7eb6c872aa63598c3fb,0.0,0.0,2.0,0.0,0.0,0.0
46243213c550bc2e7d6ce7cb511a82c4,3.0,0.0,0.0,0.0,0.0,0.0
715dc2a9f97e2ad41fcb2b34b06cba50,0.0,0.0,2.0,0.0,0.0,0.0
0d4e3fb92a5f9e384b56e8b49990d3e2,0.0,0.0,51.0,0.0,0.0,0.0
84da194e5c3b7768d030c6451977de24,0.0,144.0,0.0,112.0,0.0,61.0
129717b04fb55971a6b937f4975ddc3e,0.0,0.0,2.0,0.0,0.0,0.0
b96416b44cb82e92f00c1cbd06474507,0.0,0.0,0.0,0.0,1.0,0.0
1fc72eccf332a545f2b747a3ceb05900,0.0,0.0,0.0,3.0,0.0,0.0
dd8a04be3896de7729240d23bd30b887,0.0,0.0,0.0,0.0,2.0,0.0
2b37815def95a574c54c2bfe16a6b6fa,0.0,0.0,0.0,0.0,0.0,2.0
341689e8ebb2d383073a001cff794504,0.0,0.0,0.0,6.0,0.0,0.0
2ab918d060740294f538665c02381dca,0.0,0.0,0.0,4.0,0.0,0.0
3c5336a8fc163fa9ce6fb74e1995497e,0.0,0.0,0.0,0.0,81.0,0.0
894d6cafb231b5c96244dd5a345e519f,2.0,0.0,0.0,0.0,0.0,0.0
0bb6bb94e88652139d1e12089d973a38,0.0,0.0,0.0,50.0,888.0,411.0
4570d4f7c17e0192994818bd917efe1e,0.0,0.0,4.0,0.0,0.0,0.0
d6741f229f737a59f1fc4a77d928caa6,0.0,0.0,0.0,4.0,0.0,0.0
4d44eedf08238539c65d0382a4911749,0.0,0.0,0.0,0.0,0.0,2.0
9a49639dafa2b4825aa9d55c1f761b9e,0.0,2.0,0.0,0.0,0.0,0.0
5300e9af3e27c27858c2b33a759d64de,0.0,0.0,87.0,0.0,0.0,0.0
177698a84504654511ec1f01163788f5,0.0,0.0,0.0,0.0,0.0,17.0
d1ea07f4e5c5f47891d8e83062254c03,0.0,0.0,0.0,0.0,25.0,0.0
2ac14fe294d5b67c55fb7bd1b99a95cb,0.0,0.0,0.0,18.0,0.0,0.0
0529267d1435a0e6d471d52caa959823,0.0,13.0,0.0,0.0,0.0,0.0
8c2c9720eb5f0902cccfc4fe217a21d2,94.0,0.0,0.0,0.0,0.0,0.0
d01e0fae90d8798b965f31fa921b1908,6.0,0.0,0.0,0.0,0.0,0.0
bc01fd306b5768eb8e7f8c33b310bd27,0.0,0.0,0.0,4.0,0.0,0.0
ed3706c1e4372e45e9d439739709e0b4,77.0,0.0,0.0,0.0,0.0,0.0
e5be0fc0f2822fa2448fae7b34331709,0.0,0.0,0.0,0.0,0.0,142.0
9b00a62dd29951308165dbf0fc1ab996,0.0,0.0,0.0,17.0,0.0,0.0
54143e46911ed032154e23e7c4e69d78,0.0,0.0,4.0,0.0,0.0,0.0
24f0e474d07759049d97c4b936d7e41c,0.0,0.0,16.0,0.0,0.0,0.0
87647636653f30406ab2222c705ac201,0.0,25.0,0.0,0.0,0.0,0.0
f818fe92a064067699498e2bf660949c,0.0,2.0,0.0,0.0,0.0,0.0
e5ac94302b5c98b2660193d0c2783d05,0.0,0.0,0.0,0.0,35.0,0.0
452db77c9b789f432a914ccf1f9e1275,0.0,0.0,0.0,0.0,3.0,0.0
f53003bee4732ddb5fb8096fddb280c7,0.0,0.0,0.0,48.0,0.0,0.0
18fa7d6616d47ef6b0c4c96611bc13e1,0.0,0.0,2.0,0.0,0.0,0.0
b56ed81d856c06c003fa9d4ff09ce209,5.0,0.0,0.0,0.0,0.0,0.0
e5b66daf6cc39c7c7077c5ad9c96e5cb,0.0,0.0,3.0,0.0,0.0,0.0
99b7365d23f9cc46f58a08853b45fb1d,0.0,0.0,0.0,8.0,0.0,0.0
b1bb3734d6dbbef21e325d4066c9437d,0.0,0.0,4.0,0.0,0.0,0.0
bda7c627f64ee012e6c60ae9ae532eb4,0.0,0.0,0.0,0.0,4.0,0.0
90a62fd277bf2143f5d0d5092b0f079a,0.0,0.0,2.0,0.0,0.0,0.0
fa49efa83a916b459b9e5c55edefb587,0.0,0.0,0.0,0.0,5.0,0.0
127fee3a4325e690c8964d70d6de31b6,0.0,0.0,0.0,42.0,119.0,0.0
ae629db80654aa09d395c4a9d8fd7938,0.0,0.0,0.0,0.0,0.0,4.0
12531f6f0352353a1e191b96c87a5081,0.0,0.0,2.0,0.0,0.0,0.0
055fe35c1de93a6b0f58450480e20f16,0.0,0.0,11.0,0.0,0.0,0.0
58f65e3572918538febffdcf2ae4d5cb,2.0,0.0,0.0,0.0,0.0,0.0
fc18609f67373752a6c1193562dace26,0.0,0.0,0.0,0.0,0.0,106.0
1c117b239118cc521e4d75ca5902c6a0,0.0,0.0,0.0,0.0,9.0,0.0
b84ef05f9783278648ca24b942d91362,7.0,0.0,0.0,0.0,0.0,0.0
8805fcae5c0c99b22eb298c5c7d5c087,2.0,0.0,0.0,0.0,0.0,0.0
fc18665b6899b64bdfa1cb1c42080ff7,0.0,0.0,0.0,4.0,0.0,0.0
60acd77861d400a800f27c103ae9b671,0.0,0.0,2.0,0.0,0.0,0.0
461db3d3b0394dc1d59cbdd156701e0f,0.0,0.0,3.0,0.0,0.0,0.0
ba59dd549c7a6d3b15376fbe041ba786,0.0,3.0,0.0,0.0,0.0,0.0
4081d500da58d16db377a84d12ec4a2c,1.0,0.0,0.0,0.0,0.0,0.0
74e223851a5515a2eefb8b5d40f11775,0.0,0.0,0.0,0.0,0.0,2.0
fbe94b60342184ca87651426e77c65f5,0.0,88.0,0.0,0.0,0.0,0.0
7243ebbc92c8aca435598c5fea220d7d,0.0,0.0,57.0,0.0,0.0,0.0
137de7f26b4eb9fe1d42e9fe672facef,2.0,0.0,0.0,0.0,0.0,0.0
4c5232bb5866f303ef0338968ed25362,0.0,0.0,0.0,0.0,37.0,0.0
25b9dae48184edd47dc96c2635f66d1c,0.0,0.0,4.0,0.0,0.0,0.0
1abfc2d16d18da14f21fcee7bd2f3270,3.0,0.0,0.0,0.0,0.0,0.0
